origin_trading_day,rows,baseline_loss,candidate_loss,loss_delta_baseline_minus_candidate
2020-05-06,451,1.4432068850330915,1.3108938726506554,0.13231301238243626
2020-05-07,461,1.2348810324122235,1.075887913240197,0.15899311917202644
2020-05-08,465,1.928683233100023,1.9406690573885992,-0.011985824288576198
2020-05-11,451,1.4390159296704,1.355382705356322,0.08363322431407771
2020-05-12,443,1.1693908560195867,0.9726707626573465,0.19672009336224008
2020-05-13,447,2.072352350657955,2.021229114327097,0.051123236330858156
2020-05-14,454,1.5127848709619713,1.3681785642521986,0.14460630670977287
2020-05-15,459,1.8866710859781242,1.8231956452298488,0.0634754407482753
2020-05-18,453,1.166779264637653,0.9518286397933127,0.21495062484434035
2020-05-19,455,1.1795086322739134,0.9433414142831642,0.23616721799074927
2020-05-20,456,1.4074623084674325,1.225811945875416,0.18165036259201656
2020-05-21,460,1.8307521893634675,1.7266087205315612,0.10414346883190634
2020-05-22,454,1.6059869907077307,1.476149099598161,0.12983789110956984
2020-05-26,444,1.30084575382062,1.1326529809000605,0.16819277292055967
2020-05-27,443,1.2437120607021241,1.0422041726106324,0.201507888091492
2020-05-28,452,1.217590094479056,0.9843853279612319,0.23320476651782424
2020-05-29,464,1.6447704379877919,1.500926089094999,0.14384434889279293
2020-06-01,456,1.6294397538951073,1.4791391720295577,0.15030058186554973
2020-06-02,459,2.08306949121422,2.0167811754391294,0.06628831577509099
2020-06-03,461,1.9162407475431118,1.8097291353230993,0.10651161222001256
2020-06-04,465,1.3138057261213845,1.100125683591314,0.21368004253007036
2020-06-05,466,1.2647058771197985,1.0778633943254334,0.186842482794365
2020-06-08,453,2.8818512923788746,3.1525701030241042,-0.27071881064522985
2020-06-09,439,1.8971032555487768,1.9609982385788403,-0.06389498303006326
2020-06-10,433,1.3428064969226412,1.2592416124000572,0.08356488452258397
2020-06-11,446,1.5329011050400738,1.443455751195393,0.08944535384468093
2020-06-12,469,1.1105561713282848,0.9830547116580506,0.12750145967023416
2020-06-15,474,0.9494428229450582,0.840682481983168,0.10876034096189029
2020-06-16,471,1.0768970267090479,1.001418330675898,0.07547869603314986
2020-06-17,470,0.9501058171191016,0.8647312232575293,0.08537459386157221
2020-06-18,471,0.9166811554825284,0.8382656139186634,0.07841554156386492
2020-06-19,476,1.1129567456113203,1.0811762606645718,0.031780484946748525
2020-06-22,474,0.9960064228349287,0.9584560575006869,0.037550365334241755
2020-06-23,472,1.3644638220179157,1.3797781985808115,-0.015314376562895924
2020-06-24,454,0.8192183451958379,0.7833572150942539,0.035861130101583996
2020-06-25,448,0.8167123931045158,0.796064638541066,0.02064775456344975
2020-06-26,447,1.0799984473858228,1.0799288158912452,6.963149457771736e-05
2020-06-29,460,0.9291378010789245,0.9266958737349551,0.002441927343969411
2020-06-30,466,0.9014882967157922,0.8982638910616041,0.003224405654188072
2020-07-01,468,0.8669005121518054,0.8673003724831733,-0.0003998603313677901
2020-07-02,473,0.9013696785477804,0.9001414838520722,0.001228194695708208
2020-07-06,467,1.1580593980380354,1.1664774982869865,-0.008418100248951217
2020-07-07,467,0.7653026818443812,0.7566128043067537,0.008689877537627531
2020-07-08,468,0.7974696524965086,0.7903743274432673,0.007095325053241263
2020-07-09,472,1.107318904326309,1.1110840988160464,-0.0037651944897372953
2020-07-10,472,1.1935933124680933,1.2091240154602185,-0.01553070299212504
2020-07-13,468,1.1476447824802414,1.164454731497249,-0.016809949017007688
2020-07-14,469,0.9241800492413017,0.9031590961623737,0.021020953078928057
2020-07-15,471,0.8329794374268661,0.8190821909169526,0.013897246509913459
2020-07-16,473,0.7550364038650054,0.7276076715984665,0.027428732266538795
2020-07-17,475,0.791654660448176,0.7704551946340245,0.021199465814151445
2020-07-20,471,0.9234524220720586,0.9125099285633307,0.010942493508727948
2020-07-21,471,0.8081429449138615,0.790146163514477,0.0179967813993846
2020-07-22,472,0.7700692505582828,0.7566089484423341,0.013460302115948787
2020-07-23,473,0.7498001006043469,0.7201155759969282,0.029684524607418564
2020-07-24,475,0.835320661253096,0.8231252016871076,0.012195459565988415
2020-07-27,467,0.8652076703765739,0.8469193715173957,0.01828829885917807
2020-07-28,457,0.9340424527126358,0.9229390415061487,0.011103411206487028
2020-07-29,455,0.8970112662098113,0.8928577610211859,0.0041535051886254755
2020-07-30,463,0.8215392154248766,0.8053507309304111,0.016188484494465624
2020-07-31,476,0.9199560862963088,0.9126080372816127,0.007348049014696091
2020-08-03,470,0.9357054366416119,0.926152897523327,0.009552539118284822
2020-08-04,462,0.9616870412020841,0.9685956648614827,-0.006908623659398481
2020-08-05,459,1.076524872862731,1.090734156755174,-0.01420928389244313
2020-08-06,464,1.1273600616279813,1.143231234144823,-0.015871172516841732
2020-08-07,470,0.8318027463855462,0.8312112099324052,0.0005915364531410872
