origin_trading_day,rows,baseline_loss,candidate_loss,loss_delta_baseline_minus_candidate
2020-05-06,463,0.7026442940872766,0.6998629759477655,0.002781318139511173
2020-05-07,466,0.8350551887344679,0.7946237708503092,0.040431417884158674
2020-05-08,474,0.6885097883190983,0.7077841533537116,-0.019274365034613355
2020-05-11,474,0.940570920663668,0.95424142963196,-0.013670508968292085
2020-05-12,471,1.0081620528939446,0.9949420834188776,0.013219969475066888
2020-05-13,460,0.6933239819663465,0.6597810249767997,0.0335429569895469
2020-05-14,466,0.6163523686481307,0.6122960704688837,0.004056298179247055
2020-05-15,475,1.5486959862746617,1.5349876103636573,0.013708375911004276
2020-05-18,467,0.6246048207674407,0.7137888769184958,-0.08918405615105504
2020-05-19,471,0.6647880998254321,0.6386637522366497,0.02612434758878244
2020-05-20,469,0.5598040464989054,0.5604581208948353,-0.000654074395929899
2020-05-21,469,0.5005633747540575,0.47264061490150955,0.02792275985254796
2020-05-22,472,1.1175274230280783,1.118832137798719,-0.0013047147706408016
2020-05-26,474,0.8317241019324089,0.7837238059338191,0.04800029599858976
2020-05-27,464,0.6566218334522568,0.6452376101326827,0.011384223319574059
2020-05-28,462,0.6467300793220349,0.6121987721248261,0.034531307197208774
2020-05-29,473,0.5866166993454156,0.6004019233732532,-0.013785224027837498
2020-06-01,473,0.6050192593144471,0.5902588867872378,0.01476037252720936
2020-06-02,474,0.8565197508801737,0.8647452081081377,-0.008225457227964075
2020-06-03,465,0.6433572523480873,0.6312727174724496,0.01208453487563757
2020-06-04,476,1.0848816931361844,1.077006021652069,0.007875671484115271
2020-06-05,476,0.8277107906032954,0.8306264521870836,-0.0029156615837882378
2020-06-08,469,0.6542813621481497,0.6548370894970963,-0.0005557273489464943
2020-06-09,477,0.6322726479197094,0.6495000331272948,-0.017227385207585415
2020-06-10,463,2.215603123481477,2.3034495700398225,-0.08784644655834589
2020-06-11,456,0.6128568435737121,0.628977447759484,-0.01612060418577211
2020-06-12,472,0.7511449762280814,0.6538224794957239,0.09732249673235759
