asset_id,rows,origin_days,mean_delta_pct
329,1581,1581,0.005119254938013012
185,1556,1556,0.005118915037499758
436,1582,1582,0.005112937540570478
46,1580,1580,0.005109262137989544
170,1556,1556,0.005105569372982539
288,1557,1557,0.005087135433779472
204,1570,1570,0.005030468519117383
44,1556,1556,0.005015773162894975
120,1556,1556,0.00500158151595243
95,1556,1556,0.004954951504983069
125,1574,1574,0.004949025162809723
119,1556,1556,0.004928615161322761
275,1557,1557,0.004895957028850543
363,1557,1557,0.0048913762606046475
75,1556,1556,0.004881942889072139
292,1557,1557,0.004870988886998871
311,1582,1582,0.004853638644523211
278,1557,1557,0.004820711998755136
431,1582,1582,0.004805238577543352
99,1582,1582,0.004775684214387077
495,1557,1557,0.004773122193128268
499,1557,1557,0.004762419121655328
239,1557,1557,0.00475734170715456
348,1556,1556,0.004744058431632981
43,1581,1581,0.004740095479432244
10,1557,1557,0.004738868925832582
405,1556,1556,0.004737454886681976
463,1560,1560,0.004705716370381588
171,1550,1550,0.004705152985553346
455,1579,1579,0.004701135122667722
270,1557,1557,0.004699564010249105
392,1557,1557,0.00468360651847489
349,1557,1557,0.00468083582285984
78,1556,1556,0.004673896233451468
241,1557,1557,0.0046672705957987795
84,1557,1557,0.0046494444330446374
23,1581,1581,0.0046441977322957346
452,1582,1582,0.004643697921206832
487,1556,1556,0.004633656257505958
175,1556,1556,0.004631829284144312
136,1556,1556,0.0046228505055191885
408,1556,1556,0.004615697202786875
206,1557,1557,0.004612881189288053
480,1556,1556,0.0045834625719398244
298,1564,1564,0.0045826513991262885
442,1557,1557,0.00457544979762611
74,1557,1557,0.004553368596687954
53,1582,1582,0.0045429058831901485
456,1556,1556,0.004533958041482542
303,1557,1557,0.00452864779216914
423,1558,1558,0.004514615793741883
428,1557,1557,0.004506225614266617
181,1556,1556,0.004502720974874746
482,1555,1555,0.004488847536356466
374,1556,1556,0.004471401404031016
389,1506,1506,0.0044521408954404824
290,1557,1557,0.004439035234681816
247,1557,1557,0.004432245292136644
197,1582,1582,0.004418213308005654
24,1558,1558,0.004416364747775049
316,1557,1557,0.004408311697806968
65,1557,1557,0.004390330541190962
300,1557,1557,0.004379589875770295
478,1556,1556,0.004315509213133462
259,1556,1556,0.00431065967636948
301,1557,1557,0.004302632674325032
388,1556,1556,0.004302188415121541
399,1557,1557,0.004290939443211707
339,1557,1557,0.004286422611642452
233,1557,1557,0.004275254634282687
368,1557,1557,0.004256135883429285
184,1569,1569,0.00424694088848329
346,1581,1581,0.004246025894307185
386,1556,1556,0.004241473163266988
92,1557,1557,0.004222990176628529
273,1557,1557,0.004210637339086466
502,1556,1556,0.004210012960096108
498,1557,1557,0.004191747792425138
280,1557,1557,0.004187920887511566
26,1556,1556,0.004183361936354693
406,1557,1557,0.004177219139721351
232,1564,1564,0.004176007976897733
305,1557,1557,0.0041562419932248814
335,1557,1557,0.004141739955713554
20,1572,1572,0.00412854428424507
458,1557,1557,0.004127504734323486
245,1556,1556,0.0040811706009405545
441,1557,1557,0.004073977154383325
79,1557,1557,0.004072887624172453
3,1557,1557,0.004059470288634902
253,1557,1557,0.0040552654011446415
479,1554,1554,0.004051162653445107
391,1575,1575,0.004035112645901836
191,1557,1557,0.004026482431539878
47,1557,1557,0.00400938042194992
50,1556,1556,0.003998086063941842
443,1559,1559,0.003997017165011401
162,1557,1557,0.003993368059932986
466,1557,1557,0.0039813416328725966
76,1556,1556,0.003971927753010664
380,1557,1557,0.003970880263493636
424,1557,1557,0.003942071312300802
417,1556,1556,0.003931865499613326
289,1582,1582,0.003927187284448883
5,1559,1559,0.00391840992360125
306,1557,1557,0.003917414088439818
149,1557,1557,0.00391526176747101
155,1557,1557,0.0038983193172134633
244,1555,1555,0.0038981306844747287
230,1556,1556,0.003897628806269281
449,1557,1557,0.0038823940727849087
468,1576,1576,0.003881317462197162
267,1559,1559,0.00384898316275945
492,1555,1555,0.0038297936719086565
112,1552,1552,0.0038140675981552137
494,1557,1557,0.0038045390559794915
299,1557,1557,0.0037882319079264527
381,1557,1557,0.003785288391412068
4,1557,1557,0.0037847448575068564
66,1557,1557,0.0037781630470186166
143,1557,1557,0.003778110978609621
21,1572,1572,0.0037651498102436684
157,1556,1556,0.0037203680118514217
485,1557,1557,0.0037164003189373044
57,1557,1557,0.0036834927307711957
205,1570,1570,0.0036722093167039865
159,1556,1556,0.003670137203018418
235,1554,1554,0.003664714761741231
477,1557,1557,0.0036626672728243582
86,1341,1341,0.0036541005408155473
198,1557,1557,0.0036504526822898086
373,1557,1557,0.0036451756672521126
102,1559,1559,0.0036443387939658436
461,1567,1567,0.0036374461910710426
113,1556,1556,0.0036369149444250705
470,1557,1557,0.0036275396302868496
360,1556,1556,0.0036096127226956606
93,1549,1549,0.003600730142007211
18,1557,1557,0.003568206624458241
111,1557,1557,0.0035633163099242113
126,1580,1580,0.0035629565963642296
364,1555,1555,0.0035467430381779146
337,1556,1556,0.0035464267476328407
165,1557,1557,0.003545509647841662
464,1556,1556,0.00354279204941015
138,1556,1556,0.0035414082058378873
52,1557,1557,0.0035107984227209146
361,1579,1579,0.0034966632022212325
411,1557,1557,0.003488780254057194
371,1557,1557,0.003461701089145713
354,1549,1549,0.003454566945573309
115,1556,1556,0.0034465886396214517
353,1341,1341,0.0034339467113449797
283,1569,1569,0.003425397978229656
134,1557,1557,0.003423308114102145
413,1556,1556,0.003418946216668501
89,1557,1557,0.0034104744680082
103,1556,1556,0.003402990079818992
447,1558,1558,0.003378469510139238
453,1557,1557,0.003361727395107733
176,1557,1557,0.0033217267628981974
473,1560,1560,0.003282197890361779
264,1557,1557,0.0032688440186063442
25,1557,1557,0.0032633951080867037
465,1582,1582,0.003240745883322667
90,1559,1559,0.0032359018475013462
460,1556,1556,0.003230825041932415
179,1556,1556,0.0032195497135215152
2,1557,1557,0.0032013070507581013
15,1557,1557,0.0031803147027563592
355,1557,1557,0.00317396406457743
156,1557,1557,0.003158601160622278
295,1556,1556,0.0031577095331647436
17,1559,1559,0.003145486947518929
91,1582,1582,0.0031382665773672306
131,1555,1555,0.0031362810471114704
106,1557,1557,0.0030948026745923995
33,1556,1556,0.0030812025289032627
319,1557,1557,0.00307728993563973
398,1555,1555,0.0030602688693464096
22,1557,1557,0.003054637157208406
248,1582,1582,0.0030531426802043126
395,1557,1557,0.003047888900504623
393,1557,1557,0.0030448354938560226
122,1556,1556,0.003023644499662578
41,1093,1093,0.003022649446140402
219,1557,1557,0.003020392289438776
158,1556,1556,0.003014955462633788
274,1558,1558,0.002990085950419914
383,1557,1557,0.002907357268222055
59,1557,1557,0.0028919235873940117
173,1557,1557,0.0028824418355956785
379,1556,1556,0.0028067715604260003
367,1556,1556,0.0028053535307309484
396,1020,1020,0.002779078123930394
118,1557,1557,0.002777327235711822
302,1557,1557,0.002773979236139201
258,1556,1556,0.00274174737492475
137,1557,1557,0.0027324756017830937
385,1561,1561,0.002688962974586221
215,1557,1557,0.002667428255383146
410,1555,1555,0.0025947283197514564
497,1568,1568,0.0024844030854991607
145,1569,1569,0.0024582742471252798
61,1582,1582,0.0024476052440887937
210,1554,1554,0.0024012824579061082
366,1557,1557,0.002384853172413577
71,1582,1582,0.0023609433696164047
148,1556,1556,0.002349571899341255
237,1564,1564,0.0023492760013627914
182,1118,1118,0.0023085668521585292
293,1582,1582,0.002280324937643229
60,1555,1555,0.0022660844711094035
377,1557,1557,0.002264550122529606
127,1557,1557,0.002206923826453618
344,1582,1582,0.002139869018032224
77,1582,1582,0.0021234109585728357
266,1557,1557,0.0021141766281234193
140,1488,1488,0.002085582562955149
307,1557,1557,0.0019811363770897584
228,1545,1545,0.0019753433394131704
19,1557,1557,0.001967983374904849
72,1557,1557,0.001898595999524405
308,1556,1556,0.0018754584695660048
114,1557,1557,0.0018697555368023938
123,1557,1557,0.0017247664514908577
186,1556,1556,0.0017023683450377784
446,1555,1555,0.0016883266986268985
365,1571,1571,0.0016838047870181803
12,1178,1178,0.001601962775398151
459,1582,1582,0.001581714580383417
418,1567,1567,0.0015693495337752723
286,1557,1557,0.001559027850271303
14,1557,1557,0.0015076338586590707
217,1566,1566,0.0014964241229020441
432,1562,1562,0.0014840644044217424
216,1557,1557,0.0014754745747417902
407,1557,1557,0.0014461013132510921
207,1560,1560,0.00133811044638582
318,1562,1562,0.0012692754255964854
425,1581,1581,0.001219993129390738
285,1556,1556,0.0011635127386077338
69,1582,1582,0.0010973530012992382
489,1556,1556,0.0009323918963456863
440,1556,1556,0.0008706343569346365
201,1562,1562,0.0007792055627968079
56,1556,1556,0.0006683934246276679
294,1582,1582,0.0006252713097806176
445,1581,1581,0.0004396849085361394
324,1556,1556,0.00038910633042380855
433,1557,1557,0.00036321155945623904
133,1556,1556,8.218428449795982e-05
124,885,885,-1.702871239488637e-05
422,1557,1557,-0.0001345143920247101
146,1556,1556,-0.00029644445952891615
314,1562,1562,-0.0004466769086071377
154,1179,1179,-0.00045687148059011867
491,1576,1576,-0.0005517678200806326
96,1556,1556,-0.0007912608093076292
356,1228,1228,-0.00080281850818781
342,1557,1557,-0.0008783282861238529
312,1571,1571,-0.0009016659434957149
351,1557,1557,-0.0011419869628308398
224,1557,1557,-0.0013866382317108577
7,1582,1582,-0.0014185083597680346
387,355,355,-0.0014748977437524936
330,1557,1557,-0.001475324055486622
214,1582,1582,-0.0022000475302035995
484,1582,1582,-0.0023284401612395427
438,1580,1580,-0.0037126612742694586
401,1574,1574,-0.004407655063096767
116,1582,1582,-0.0052627442120865555
67,1582,1582,-0.005316743696572118
172,1563,1563,-0.006054174809026067
472,1568,1568,-0.006292145179592306
347,1557,1557,-0.00932659258914752
85,1579,1579,-0.009969400332371973
37,1557,1557,-0.011210424817074276
117,1094,1094,-0.01383457217612606
340,1582,1582,-0.01557881468156719
317,1582,1582,-0.021335202216910702
87,1581,1581,-0.030768769458987898
404,130,130,-0.0713737309247216
