asset_id,rows,mean_row_delta_pct,weighted_primary_contribution_pct,abs_weighted_contribution_pct,abs_contribution_share,ticker,sector,candidate_vs_asset_reference_mean_row_delta_pct,mean_asset_vol_20d_pct,change_from_full_pct,leave_one_out_primary_delta_pct
498,1557,0.008829712606205313,1.793149865796662e-05,1.793149865796662e-05,0.0015693831459139623,XEL,Utilities,-0.001697045262899322,1.2378682864852995,6.951335553140872e-07,0.00919882131930027
225,1557,0.0086562200838639,1.777767022374677e-05,1.777767022374677e-05,0.0015559199236461622,HIG,Financials,0.009952185495819,1.5078140568365392,1.2133195539815864e-06,0.009199339505298937
181,1556,0.00862847963578487,1.756732032874699e-05,1.756732032874699e-05,0.0015375098851851125,EXC,Utilities,0.0005813685380343306,1.2870770902244182,1.2349150865218758e-06,0.009199361100831476
83,1556,0.008284058971010099,1.74180862841566e-05,1.74180862841566e-05,0.0015244487686078498,COF,Financials,0.007289689854631277,2.167016764540789,9.876555695074553e-07,0.009199113841314463
201,1562,0.0082169452377768,1.730230661479967e-05,1.730230661479967e-05,0.0015143156132484382,F,Consumer Discretionary,0.005201886186747362,2.338897782851698,1.6788063472296348e-06,0.009199804992092185
368,1557,0.008589871933607024,1.7283531503017458e-05,1.7283531503017458e-05,0.0015126723962170182,PNW,Utilities,-0.000343815429015738,1.2678326385618837,1.710192675591079e-06,0.009199836378420546
52,1557,0.008421431436947286,1.710247248844146e-05,1.710247248844146e-05,0.0014968259256396624,ADP,Industrials,0.0015985297434058202,1.349725769049607,1.0978901979353656e-06,0.00919922407594289
9,1556,0.008408452555601974,1.707053102499342e-05,1.707053102499342e-05,0.0014940303760123085,AFL,Financials,0.0019960889230746805,1.3329297792158576,1.9784214624912835e-06,0.009200104607207446
212,345,0.03793926776457022,1.6847549452868498e-05,1.6847549452868498e-05,0.0014745148002192733,GEV,Industrials,0.07612549476765146,3.12358320761462,-1.3125560160481575e-05,0.009185000625584474
496,1582,0.008169967196835005,1.6842044186727013e-05,1.6842044186727013e-05,0.001474032973682573,WDAY,Information Technology,0.0014619483686086601,2.3305931560631876,2.2917554710013084e-06,0.009200417941215957
426,1557,0.007940044593291734,1.680776710085251e-05,1.680776710085251e-05,0.0014710330079859752,SYF,Financials,0.006692992627192799,2.2616586493447457,2.213744261989264e-06,0.009200339930006945
290,1557,0.00808609507866755,1.6550344503507084e-05,1.6550344503507084e-05,0.0014485031183567097,LMT,Industrials,-0.00120304595940028,1.348020467200712,2.4811324717070624e-06,0.009200607318216663
377,1557,0.008099047589733791,1.646991706107031e-05,1.646991706107031e-05,0.0014414640261404459,PEG,Utilities,-0.00020248029295333336,1.2793072235594127,2.146651812258007e-06,0.009200272837557213
325,1557,0.007965186039166445,1.616328134445815e-05,1.616328134445815e-05,0.0014146269538596763,MSI,Information Technology,0.001050050084316103,1.3903475177415723,2.631094908251901e-06,0.009200757280653208
237,1564,0.007620667119594192,1.5940337818333826e-05,1.5940337818333826e-05,0.0013951147078916184,HST,Real Estate,0.011872527007275448,2.0250312886178934,2.957054707900185e-06,0.009201083240452856
473,1560,-0.007765722721637761,-1.587158292667707e-05,1.587158292667707e-05,0.0013890972092863185,VTRS,Health Care,-0.008399365670242593,1.9674511928627967,3.501951116741191e-05,0.009233145696912366
328,1557,-0.007844373211250876,-1.5728804919922438e-05,1.5728804919922438e-05,0.00137660113175917,NTAP,Information Technology,-0.008739715593087715,1.9898551510462106,3.4455980987921295e-05,0.009232582166732877
32,1557,0.007674461472013458,1.5612285719310355e-05,1.5612285719310355e-05,0.0013664032518661401,AME,Industrials,-0.0011375172061690703,1.320219538429593,2.3490039950123303e-06,0.009200475189739968
216,1557,0.007662171054856411,1.561003924073238e-05,1.561003924073238e-05,0.0013662066377579062,GIS,Consumer Staples,-0.0017167629621773189,1.2845802613327273,2.9554350099174e-06,0.009201081620754873
367,1556,0.00749111095175679,1.5586017381316844e-05,1.5586017381316844e-05,0.0013641042199946532,PSX,Energy,0.00823657664714642,2.1329093327032043,3.3672081833595204e-06,0.009201493393928315
298,1564,0.0073953809629843485,1.556685108488584e-05,1.556685108488584e-05,0.0013624267660817288,MAR,Consumer Discretionary,0.008973166139851585,1.8772409638633085,3.3539772640724028e-06,0.009201480163009028
262,1556,-0.007697825855476942,-1.5538391117787035e-05,1.5538391117787035e-05,0.0013599359205840888,JBHT,Industrials,-0.008260354993656144,1.827733958632359,3.429961568309611e-05,0.009232425801428051
213,1556,-0.00757455507578993,-1.5486296679206396e-05,1.5486296679206396e-05,0.0013553765619123037,GEN,Information Technology,-0.008150995758203702,1.8298120279930297,3.472149647707881e-05,0.009232847682222035
392,1557,0.007330505342469012,1.5444036589741047e-05,1.5444036589741047e-05,0.0013516779155572612,RF,Financials,0.0066639834637726315,2.0092849695249853,3.429289232218349e-06,0.009201555474977174
