asset_id,rows,mean_row_delta_pct,weighted_primary_contribution_pct,abs_weighted_contribution_pct,abs_contribution_share,ticker,sector,candidate_vs_asset_reference_mean_row_delta_pct,mean_asset_vol_20d_pct,change_from_full_pct,leave_one_out_primary_delta_pct
87,1565,0.9858357281419181,0.002281455084898621,0.002281455084898621,0.0533915244710224,CVNA,Consumer Discretionary,0.2518814321300385,5.580882968530728,-0.0022577287935631705,0.010405703922262302
425,1565,0.5640749375169937,0.00130970032982654,0.00130970032982654,0.030650130994249708,SMCI,Information Technology,0.11828088402908925,4.386550185996577,-0.0012832064874346352,0.011380226228390838
117,1085,0.7152700709668729,0.0011430032548477112,0.0011430032548477112,0.02674901936733574,COIN,Financials,0.15071749143141788,5.149348032484989,-0.00112029827511563,0.011543134440709842
317,1575,0.46371234351042145,0.0010761357716393713,0.0010761357716393713,0.025184159778529766,MRNA,Health Care,0.06240080984235171,4.089974874658974,-0.0010488033607932055,0.011614629355032267
41,1084,0.45995628679124245,0.0007447353857870258,0.0007447353857870258,0.01742859538979317,APP,Communication Services,0.19921842675025125,4.472683056912039,-0.0007212423064679722,0.0119421904093575
116,1575,0.26389861570984363,0.0006195106488968121,0.0006195106488968121,0.014498036007622261,COHR,Information Technology,-0.02793537690837953,3.5092182679579853,-0.0005911303360493545,0.012072302379776119
396,1011,0.40735175550125,0.0006113214814399879,0.0006113214814399879,0.014306389835158707,HOOD,Financials,-0.040973433081945614,3.7625097870626747,-0.0005938424952162764,0.012069590220609196
438,1555,0.25883925239075356,0.0005969176899907331,0.0005969176899907331,0.013969306546195971,TSLA,Consumer Discretionary,-0.07949394955038869,3.5713116643541682,-0.000569259891592557,0.012094172824232915
85,1545,0.23177011274799733,0.0005537091728104884,0.0005537091728104884,0.012958123543884906,CCL,Consumer Discretionary,0.06431831894411963,3.4924342542501696,-0.0005258271702693557,0.012137605545556117
340,1575,0.2221780262496377,0.0005453659712425733,0.0005453659712425733,0.012762872603540488,NCLH,Consumer Discretionary,0.019047758665351914,3.6946936596995186,-0.0005168674594521881,0.012146565256373284
67,1575,0.22852535877163005,0.0005390817577252302,0.0005390817577252302,0.012615806925143727,XYZ,Financials,0.014758769074760009,3.4092810692717226,-0.0005105165662666692,0.012152916149558803
356,1219,0.2611003956613898,0.0004635579360860336,0.0004635579360860336,0.0108483682418731,PLTR,Information Technology,0.11529641288774045,3.8531016702129164,-0.0004345165113820211,0.012228916204443451
472,1435,0.19885270480342102,0.00040869122970952645,0.00040869122970952645,0.00956435563275533,VRT,Industrials,0.05857884678592298,3.2725017098583917,-0.000377153458183382,0.01228627925764209
445,1565,0.17179397569823585,0.0003970768181521582,0.0003970768181521582,0.00929255052776493,TTD,Communication Services,-0.06404869590810341,3.7153104175379212,-0.0003682209870353493,0.012295211728790122
37,1325,0.1954508861782521,0.0003964445285202791,0.0003964445285202791,0.009277753432886008,APA,Energy,0.010582863653446142,3.1636565278541022,-0.0003717661889254541,0.012291666526900018
140,1479,0.17331990055329058,0.0003789939628299532,0.0003789939628299532,0.008869368314434455,DDOG,Information Technology,0.02452139031786658,3.304555069989371,-0.000350379544156143,0.012313053171669329
294,1575,0.16278359681624574,0.0003767783412302154,0.0003767783412302154,0.008817517451516335,LITE,Information Technology,0.024236893823292856,3.218792313774012,-0.00034781162693537336,0.012315621088890099
401,1495,0.15124073130488422,0.0003519191297847541,0.0003519191297847541,0.00823575224167016,RCL,Consumer Discretionary,0.041348770867002,3.0651674025646334,-0.00032602209076512044,0.012337410625060352
133,1538,0.13227030355329383,0.00031317271113349016,0.00031317271113349016,0.007328993053958446,CRWD,Information Technology,0.04915402577421522,3.037308926003596,-0.00029321739079984097,0.012370215325025632
459,1575,0.12013092541060694,0.00030227929144569665,0.00030227929144569665,0.0070740608890941135,UAL,Industrials,0.019245922483415088,3.057410703826473,-0.00027319992049028063,0.012390232795335191
343,1314,0.154996134266927,0.00030041156606281164,0.00030041156606281164,0.007030351632600078,NVDA,Information Technology,-0.033819346523725494,2.8674761403229745,-0.00027780064805867983,0.012385632067766793
64,1575,-0.12728330766996576,-0.00029993701656170373,0.00029993701656170373,0.007019246035356975,BIIB,Health Care,-0.14441673937281632,2.085287137022851,0.00033049065112762547,0.012993923366953097
404,121,1.7116669347615048,0.00029943505432877696,0.00029943505432877696,0.0070074989143988475,SNDK,Information Technology,1.7116669347615048,6.896628683851455,-0.0002929472186612957,0.012370485497164177
491,1515,0.13830931462601165,0.0002967642815804139,0.0002967642815804139,0.0069449964222416975,WDC,Information Technology,0.028429547755103902,2.919692231347654,-0.0002707795567161096,0.012392653159109363
314,1375,0.14396344512398235,0.00028953004213870754,0.00028953004213870754,0.00677569785715587,MU,Information Technology,-0.005708147430079504,3.0087693830334956,-0.0002664489492355471,0.012396983766589926
484,1575,0.1142486937151736,0.0002727185558600559,0.0002727185558600559,0.0063822687307258956,WBD,Communication Services,-0.01828277523236147,2.9733397514180293,-0.0002435305825474657,0.012419902133278007
358,1325,0.13157851452327765,0.0002714268749331072,0.0002714268749331072,0.006352040297005494,PSKY,Communication Services,0.05880725732344525,3.0123631723711934,-0.0002480668005886015,0.01241536591523687
14,1325,0.13193451536163772,0.0002585406543333159,0.0002585406543333159,0.006050471808085045,ALB,Materials,0.007081401308380097,3.1466997756701263,-0.0002354939930028179,0.012427938722822654
214,1575,0.11299356017347241,0.0002514801611244224,0.0002514801611244224,0.005885239321837403,GNRC,Industrials,0.060348155487086656,2.955463090572033,-0.00022219842721994242,0.01244123428860553
301,1325,0.11981287453825369,0.0002437240248762812,0.0002437240248762812,0.005703727118930451,MRVL,Information Technology,-0.03877513092959028,3.37886569773126,-0.00021531841568277942,0.012448114300142693
7,1575,0.10722249885961367,0.0002369192906766808,0.0002369192906766808,0.0055444800073210145,AMD,Information Technology,-0.0889829626881994,3.193388062519706,-0.00020760112254339068,0.012455831593282082
163,1575,0.08974752112519614,0.00022890482988920446,0.00022890482988920446,0.005356922390215611,ECHO,Communication Services,-0.013890900156850588,3.2936074708165175,-0.000199644554487472,0.012463788161338
490,1325,-0.11036658059210774,-0.00022606283993707472,0.00022606283993707472,0.005290413004569617,WST,Health Care,-0.09584331363474377,2.1045935407154364,0.0002458746849393635,0.012909307400764836
251,1403,0.10637875824532982,0.00021134721172478876,0.00021134721172478876,0.0049460319869447855,INTC,Information Technology,0.06129999826969958,2.8367167100729653,-0.0001917804267916806,0.012471652289033791
154,1170,0.12154380476410771,0.00020382112673826065,0.00020382112673826065,0.004769903535681821,DASH,Consumer Discretionary,0.3823237689641736,3.0299111722969303,-0.00017473600503672775,0.012488696710788744
197,1575,0.0858057309177058,0.0002022919378541897,0.0002022919378541897,0.004734116845746474,FSLR,Information Technology,-0.0591218758604916,3.185247800313167,-0.00017292771845118046,0.012490504997374292
407,1325,0.10737353282975462,0.00019729555270088688,0.00019729555270088688,0.004617189441851921,STX,Information Technology,0.013647322533789587,2.564109285462167,-0.00016898794728571694,0.012494444768539755
202,1565,-0.07937043160149183,-0.0001951018117216328,0.0001951018117216328,0.004565850637966534,FTNT,Information Technology,-0.10231686865213974,2.445649725785937,0.00022572904523529208,0.012889161761060764
141,1575,-0.07883535902065153,-0.0001919653136770846,0.0001919653136770846,0.004492449056139536,DVA,Health Care,-0.07460805028188289,1.9787947044670706,0.00022227741918148501,0.012885710135006957
347,1325,0.08847874538024081,0.00018833745150971453,0.00018833745150971453,0.004407548374566292,OXY,Energy,0.09896197121010476,2.6820179200619285,-0.00016258032450091003,0.012500852391324563
