origin_trading_day,rows,baseline_loss,candidate_loss,loss_delta_baseline_minus_candidate
2020-05-05,445,1.8641592727805376,1.92571414637115,-0.06155487359061224
2020-05-06,442,1.897166115199098,1.9432933672836488,-0.04612725208455101
2020-05-07,438,1.8380617618455408,1.9002213204893512,-0.062159558643810245
2020-05-08,437,2.059658312933624,1.7481342493199283,0.31152406361369595
2020-05-11,438,1.750760209528732,1.7603985178892818,-0.009638308360549824
2020-05-12,431,1.8352368310010123,2.4326825151338425,-0.5974456841328298
2020-05-13,431,2.6298900259754325,3.8937974446084462,-1.2639074186330133
2020-05-14,440,2.2976173710902517,2.4849245639725135,-0.187307192882262
2020-05-15,443,2.269787328184175,2.2736189974219996,-0.0038316692378245155
2020-05-18,440,2.012436249574672,2.239377592105838,-0.2269413425311659
2020-05-19,446,2.626965217619407,2.6007619282406784,0.026203289378729032
2020-05-20,438,2.105513377435927,3.0152367936194744,-0.9097234161835471
2020-05-21,430,2.0875927220677313,2.2333455831035542,-0.1457528610358227
2020-05-22,433,2.1734795337558683,2.3776209386391702,-0.20414140488330196
2020-05-26,434,1.9379498965938782,2.0121690060923156,-0.07421910949843766
2020-05-27,434,1.9584828800665726,2.697135862266903,-0.7386529822003305
2020-05-28,435,2.192576055031129,2.975432542452806,-0.7828564874216765
2020-05-29,449,3.0438681108892425,3.9941780471738904,-0.9503099362846481
2020-06-01,452,3.290235046908518,4.178790625231322,-0.8885555783228045
2020-06-02,448,2.3927927253007906,2.845946474991727,-0.45315374969093647
2020-06-03,451,1.727920039925502,1.9917921328615644,-0.2638720929360627
2020-06-04,449,2.0987471778762106,1.5385151918514168,0.5602319860247937
2020-06-05,428,2.2825312227568917,1.5999854405565586,0.6825457822003332
2020-06-08,423,2.404289152779356,1.523663038929036,0.8806261138503204
2020-06-09,429,1.8252399062443183,1.2323481338874773,0.592891772356841
2020-06-10,430,1.7144665454968142,1.693478250239552,0.02098829525726195
2020-06-11,444,1.8276867141061128,1.5845858775849402,0.2431008365211728
2020-06-12,461,1.638409627630528,1.6327320417829465,0.005677585847581398
2020-06-15,467,1.5094562423386046,1.677906907086475,-0.16845066474787035
2020-06-16,469,1.4960510452232227,1.4867678168175977,0.009283228405625014
2020-06-17,468,1.6257737666901937,2.4928937991511164,-0.8671200324609226
2020-06-18,467,1.5287424106718694,1.2761633285310539,0.2525790821408156
2020-06-19,470,1.6432442732104817,1.4014506987483728,0.24179357446210897
2020-06-22,452,1.3996828016358684,1.312170794262658,0.08751200737321073
2020-06-23,444,1.2284147377884522,1.1935434864617591,0.034871251326693345
2020-06-24,441,1.2952634642800978,1.500500718680592,-0.2052372544004944
2020-06-25,438,1.2785766015300153,1.3627863197298835,-0.08420971819986815
2020-06-26,438,1.7367743746111393,2.1397739479837963,-0.40299957337265707
2020-06-29,455,1.377026572717761,1.4337271198408204,-0.056700547123059504
2020-06-30,463,1.3456478337815843,1.2768352512857173,0.06881258249586661
2020-07-01,458,1.4240361708666065,1.3940827907919917,0.029953380074614736
